osm_id,name,city,state,lat,lon
1389284616,,,,-22.7337441,-47.6282783
1391496676,,,,-14.7954008,-39.0310285
1392175954,,,,-22.9904407,-43.3525858
1395980823,,,,-16.4864811,-49.3057882
1408925784,Skate Park,,,-5.1863389,-37.3422332
1411257797,,,,-22.3476048,-47.336765
1415301228,Cavepool Skate,,,-23.5792627,-46.7201465
1415449721,Pista de Skate Celso André Buscariole-Cabral,,,-22.714549,-46.893344
1415521236,,,,-22.7362122,-46.8881861
1416731552,,,,-20.7416024,-46.7471552
1418228839,,,,-22.2953403,-49.0608632
1418659425,,,,-15.7448228,-48.2842215
1419635511,Pista de Skate,,,-20.8646419,-49.3528067
1421189231,,,,-15.8329557,-48.0473903
1425650138,,,,-18.8458698,-41.941243
1426870338,,,,-6.7511435,-35.4373093
1426908832,,,,-19.9423966,-43.4800771
1429132195,,,,-23.6472631,-47.5736397
1429132196,,,,-23.6423789,-47.5722806
1430774710,Mini Pista de Skate,,,-21.7714044,-43.3785268
1432453295,Pista de Skate Rusivel Silva Costa,Juiz de Fora,,-21.7615732,-43.3397862
1433038352,,,,-26.7109974,-48.9047535
1434174318,,,,-23.5566386,-46.8414025
1436166563,,,,-20.4630987,-47.5896505
1436920712,,,,-12.9238279,-38.4268821
1436922615,,,,-12.6352584,-38.2705838
1437036691,,,,-27.5012275,-48.4145758
1443760323,Blue Houses Bowl,,,-22.9980047,-43.4211155
1443817013,Mini rampa do Condomínio Libertá Resort,,,-22.9992686,-43.4161656
1443859976,Mini rampa,,,-22.9925667,-43.4027709
1443899930,Minirrampa do Novo Leblon,,,-23.0011871,-43.3794278
1444061746,Mini rampa do Condomínio Pontões da Barra,,,-23.0086614,-43.4306363
1444785344,Praça de Esportes Radicais,Assu,,-5.5790935,-36.9055681
1446011175,,,,-23.0043474,-43.4162575
1446385010,,,,-3.6878078,-40.3574107
1446401485,,,,-23.2055309,-45.8601887
1447557115,,,,-21.6428138,-41.0201191
1448503160,Pista de Skate,,,-22.4157848,-49.1310658
1450744857,,,,-23.6108885,-52.0816217
1451379702,Pista de skate - COMPEC,,,-2.5521957,-44.2723913
1451662226,,,,-18.9905105,-48.2674812
1452464534,,,,-9.4090873,-40.5103311
1452489010,,,,-23.3200529,-46.7630245
1452692881,,,,-20.5310987,-43.6879783
1452760938,,,,-16.7509574,-43.8849188
1452931887,,,,-1.411311,-48.4660119
1455532485,,,,-23.4450563,-47.4896348
1456805526,,,,-23.395469,-47.3772856
1457560401,Pista de Skate da Colméia,,,-18.8808077,-48.2367251
1457793734,,,,-23.385107,-47.3415287
1457827753,,,,-22.748111,-43.3023486
1459134312,,,,-23.5002533,-47.5065343
1459908728,,,,-22.7052413,-42.6417049
1460529422,,,,-21.6326959,-41.0463053
1460529434,,,,-21.6368913,-41.0476415
1461617690,Mini Ramp EcoPark SPK,,,-18.9819416,-48.2609832
1462851364,,,,-23.594536,-48.0529547
1463526703,,,,-10.9449128,-37.0543789
1463686173,,,,-22.77845,-50.2109346
1464929583,,,,-18.8703519,-41.9452874
1468582902,Santa Skate,,,-25.3810496,-49.1450521
1469138509,,,,-22.944643,-42.8247706
1469320255,,,,-9.7585034,-36.6464413
1470167897,,,,-18.9711996,-48.2273027
1471637850,,,,-9.4345216,-40.4752532
1471970344,,,,-22.8054437,-43.0648927
1472109604,,,,-23.5071964,-47.366589
1474784581,,,,-22.5628666,-44.923159
1479773123,,,,-23.5769105,-46.5211271
1479937954,,,,-20.3366933,-40.3587712
1480041642,,,,-3.7180566,-38.5345275
1481563631,,,,-5.7299728,-35.2722308
1483371749,Skate Park Cuiabá,,,-15.4565376,-56.0925409
1484744875,,,,-18.8993347,-41.9466336
1485151104,,,,-15.8176657,-48.1231729
1485526678,Pista de Skate Praia Clube,,,-18.9327051,-48.2926731
1486714992,,,,-7.3664604,-35.9055333
1486749677,,,,-22.8142775,-46.6970343
1486922587,,,,-23.6445914,-47.8248508
1488042912,,,,-27.8280519,-50.3126005
1488650630,Pista Cidade Verde,,,-18.9311684,-48.3309847
1488873769,Pista de Skate,,,-11.659339,-39.0066107
1490866561,,,,-1.3987222,-48.4750271
1491489260,,,,-12.4057796,-38.3065665
1491489261,,,,-12.4059242,-38.3066977
1494101655,,,,-20.0698759,-44.2968332
1495239360,Pista de Skate Sukata,,,-15.8023318,-47.9419682
1497816622,,,,-23.173384,-50.645454
1498337987,,,,-23.2243813,-47.2639244
1499501514,,,,-15.8161456,-48.1172125
1502707178,,,,-23.2588241,-47.6670711
1502726996,,,,-23.0372415,-47.1059894
